name,channel,genre,season,episode,year,day,time,minutes,viewers,rating
Dancing with the Stars,ABC,Reality-Competition,26,1,2018-S,Monday,8:00,120,8.48,1.1
Dancing with the Stars,ABC,Reality-Competition,26,2,2018-S,Monday,8:00,120,7.73,1
Dancing with the Stars,ABC,Reality-Competition,26,3,2018-S,Monday,8:00,120,7.68,1
Dancing with the Stars,ABC,Reality-Competition,26,4,2018-S,Monday,8:00,60,8.77,1.1
Dancing with the Stars,ABC,Reality-Competition,25,1,2017-F,Monday,8:00,120,10.71,1.6
Dancing with the Stars,ABC,Reality-Competition,25,2,2017-F,Monday,8:00,120,8.67,1.4
Dancing with the Stars,ABC,Reality-Competition,25,3,2017-F,Tuesday,9:00,120,7.22,1.2
Dancing with the Stars,ABC,Reality-Competition,25,4,2017-F,Monday,8:00,120,9.06,1.4
Dancing with the Stars,ABC,Reality-Competition,25,5,2017-F,Monday,8:00,120,9.25,1.3
Dancing with the Stars,ABC,Reality-Competition,25,6,2017-F,Monday,8:00,120,9.76,1.4
Dancing with the Stars,ABC,Reality-Competition,25,7,2017-F,Monday,8:00,120,9.15,1.3
Dancing with the Stars,ABC,Reality-Competition,25,8,2017-F,Monday,8:00,120,9.93,1.4
Dancing with the Stars,ABC,Reality-Competition,25,9,2017-F,Monday,8:00,120,9.3,1.2
Dancing with the Stars,ABC,Reality-Competition,25,10,2017-F,Monday,8:00,120,9.88,1.4
Dancing with the Stars,ABC,Reality-Competition,25,11,2017-F,Monday,8:00,120,10.08,1.4
Dancing with the Stars,ABC,Reality-Competition,25,12,2017-F,Tuesday,9:00,120,9.2,1.3
Dancing with the Stars,ABC,Reality-Competition,24,1,2017-S,Monday,8:00,120,12.09,2.1
Dancing with the Stars,ABC,Reality-Competition,24,2,2017-S,Monday,8:00,120,11.12,1.7
Dancing with the Stars,ABC,Reality-Competition,24,3,2017-S,Monday,8:00,120,10.47,1.5
Dancing with the Stars,ABC,Reality-Competition,24,4,2017-S,Monday,8:00,120,10.31,1.6
Dancing with the Stars,ABC,Reality-Competition,24,5,2017-S,Monday,8:00,120,11.18,1.8
Dancing with the Stars,ABC,Reality-Competition,24,6,2017-S,Monday,8:00,120,10.35,1.6
Dancing with the Stars,ABC,Reality-Competition,24,7,2017-S,Monday,8:00,120,10.31,1.6
Dancing with the Stars,ABC,Reality-Competition,24,8,2017-S,Monday,8:00,120,9.95,1.5
Dancing with the Stars,ABC,Reality-Competition,24,9,2017-S,Monday,8:00,120,10.07,1.5
Dancing with the Stars,ABC,Reality-Competition,24,10,2017-S,Monday,8:00,60,10.54,1.8
Dancing with the Stars,ABC,Reality-Competition,24,11,2017-S,Tuesday,8:30,150,8.91,1.4
Dancing with the Stars,ABC,Reality-Competition,23,1,2016-F,Monday,8:00,120,12.19,2.1
Dancing with the Stars,ABC,Reality-Competition,23,2,2016-F,Monday,8:00,120,10.71,1.7
Dancing with the Stars,ABC,Reality-Competition,23,3,2016-F,Tuesday,8:00,120,8.6,1.5
Dancing with the Stars,ABC,Reality-Competition,23,4,2016-F,Monday,8:00,60,10.83,1.8
Dancing with the Stars,ABC,Reality-Competition,23,5,2016-F,Tuesday,8:00,120,8.03,1.3
Dancing with the Stars,ABC,Reality-Competition,23,6,2016-F,Monday,8:00,120,10.73,1.7
Dancing with the Stars,ABC,Reality-Competition,23,7,2016-F,Tuesday,8:00,60,9.12,1.4
Dancing with the Stars,ABC,Reality-Competition,23,8,2016-F,Monday,8:00,120,10.43,1.6
Dancing with the Stars,ABC,Reality-Competition,23,9,2016-F,Monday,8:00,120,10.55,1.6
Dancing with the Stars,ABC,Reality-Competition,23,10,2016-F,Monday,8:00,120,11.03,1.6
Dancing with the Stars,ABC,Reality-Competition,23,11,2016-F,Monday,8:00,120,10.39,1.5
Dancing with the Stars,ABC,Reality-Competition,23,12,2016-F,Monday,8:00,120,10.84,1.6
Dancing with the Stars,ABC,Reality-Competition,23,13,2016-F,Monday,8:00,120,11.34,1.7
Dancing with the Stars,ABC,Reality-Competition,23,14,2016-F,Monday,8:00,120,11.97,1.8
Dancing with the Stars,ABC,Reality-Competition,23,15,2016-F,Tuesday,9:00,120,10.97,1.8
Dancing with the Stars,ABC,Reality-Competition,22,1,2016-S,Monday,8:00,120,12.46,1.8
Dancing with the Stars,ABC,Reality-Competition,22,2,2016-S,Monday,8:00,120,11.97,1.7
Dancing with the Stars,ABC,Reality-Competition,22,3,2016-S,Monday,8:00,120,11.72,1.7
Dancing with the Stars,ABC,Reality-Competition,22,4,2016-S,Monday,8:00,120,12.51,2
Dancing with the Stars,ABC,Reality-Competition,22,5,2016-S,Monday,8:00,120,10.95,1.6
Dancing with the Stars,ABC,Reality-Competition,22,6,2016-S,Monday,8:00,120,11.75,1.8
Dancing with the Stars,ABC,Reality-Competition,22,7,2016-S,Monday,8:00,120,11.81,1.8
Dancing with the Stars,ABC,Reality-Competition,22,8,2016-S,Monday,8:00,120,11.33,1.7
Dancing with the Stars,ABC,Reality-Competition,22,9,2016-S,Monday,8:00,120,11.64,1.7
Dancing with the Stars,ABC,Reality-Competition,22,10,2016-S,Monday,8:00,60,12.34,1.9
Dancing with the Stars,ABC,Reality-Competition,22,11,2016-S,Tuesday,9:00,120,10.49,1.6
Dancing with the Stars,ABC,Reality-Competition,21,1,2015-F,Monday,8:00,120,13.13,2.1
Dancing with the Stars,ABC,Reality-Competition,21,2,2015-F,Tuesday,9:00,120,5.7,1.1
Dancing with the Stars,ABC,Reality-Competition,21,3,2015-F,Monday,8:00,120,11.46,1.8
Dancing with the Stars,ABC,Reality-Competition,21,4,2015-F,Tuesday,9:00,120,9.58,1.5
Dancing with the Stars,ABC,Reality-Competition,21,5,2015-F,Monday,8:00,120,11.04,1.6
Dancing with the Stars,ABC,Reality-Competition,21,6,2015-F,Monday,8:00,120,11.82,1.7
Dancing with the Stars,ABC,Reality-Competition,21,7,2015-F,Monday,8:00,120,11.64,1.7
Dancing with the Stars,ABC,Reality-Competition,21,8,2015-F,Monday,8:00,120,12.5,1.9
Dancing with the Stars,ABC,Reality-Competition,21,9,2015-F,Monday,8:00,120,11.86,1.8
Dancing with the Stars,ABC,Reality-Competition,21,10,2015-F,Monday,8:00,120,12.09,1.9
Dancing with the Stars,ABC,Reality-Competition,21,11,2015-F,Monday,8:00,120,12.63,2
Dancing with the Stars,ABC,Reality-Competition,21,12,2015-F,Monday,8:00,120,12.35,1.8
Dancing with the Stars,ABC,Reality-Competition,21,13,2015-F,Monday,8:00,120,13.29,2.1
Dancing with the Stars,ABC,Reality-Competition,21,14,2015-F,Tuesday,9:00,120,13.49,2.4
American Idol,ABC,Reality-Competition,16,1,2018-S,Sunday,8:00,120,10.48,2.3
American Idol,ABC,Reality-Competition,16,2,2018-S,Monday,8:00,120,8.41,1.8
American Idol,ABC,Reality-Competition,16,3,2018-S,Sunday,8:00,120,7.81,1.8
American Idol,ABC,Reality-Competition,16,4,2018-S,Monday,8:00,120,7.68,1.6
American Idol,ABC,Reality-Competition,16,5,2018-S,Sunday,8:00,120,7.51,1.7
American Idol,ABC,Reality-Competition,16,6,2018-S,Monday,8:00,120,7.8,1.7
American Idol,ABC,Reality-Competition,16,7,2018-S,Sunday,8:00,120,7.48,1.6
American Idol,ABC,Reality-Competition,16,8,2018-S,Monday,8:00,120,7.16,1.4
American Idol,ABC,Reality-Competition,16,9,2018-S,Sunday,8:00,120,7.23,1.5
American Idol,ABC,Reality-Competition,16,10,2018-S,Monday,8:00,120,7.72,1.6
American Idol,ABC,Reality-Competition,16,11,2018-S,Sunday,8:00,120,6.35,1.3
American Idol,ABC,Reality-Competition,16,12,2018-S,Monday,8:00,120,6.97,1.4
American Idol,ABC,Reality-Competition,16,13,2018-S,Sunday,8:00,120,7.46,1.5
American Idol,ABC,Reality-Competition,16,14,2018-S,Monday,8:00,120,7.61,1.4
American Idol,ABC,Reality-Competition,16,15,2018-S,Sunday,8:00,120,8.77,1.9
American Idol,ABC,Reality-Competition,16,16,2018-S,Sunday,8:00,120,8.65,1.8
American Idol,ABC,Reality-Competition,16,17,2018-S,Sunday,8:00,120,8.53,1.7
American Idol,ABC,Reality-Competition,16,18,2018-S,Sunday,8:00,120,7.47,1.3
American Idol,ABC,Reality-Competition,16,19,2018-S,Monday,9:00,120,8.63,1.6
American Idol,Fox,Reality-Competition,15,1,2016-S,Wednesday,8:00,120,10.96,3
American Idol,Fox,Reality-Competition,15,2,2016-S,Thursday,8:00,120,10.21,2.7
American Idol,Fox,Reality-Competition,15,3,2016-S,Wednesday,8:00,60,9.77,2.5
American Idol,Fox,Reality-Competition,15,4,2016-S,Thursday,8:00,120,8.72,2.2
American Idol,Fox,Reality-Competition,15,5,2016-S,Wednesday,8:00,60,9.22,2.4
American Idol,Fox,Reality-Competition,15,6,2016-S,Thursday,8:00,120,9.36,2.4
American Idol,Fox,Reality-Competition,15,7,2016-S,Wednesday,8:00,60,9.63,2.5
American Idol,Fox,Reality-Competition,15,8,2016-S,Thursday,8:00,120,8.77,2.3
American Idol,Fox,Reality-Competition,15,9,2016-S,Wednesday,8:00,60,9.18,2.3
American Idol,Fox,Reality-Competition,15,10,2016-S,Thursday,8:00,120,8.94,2.2
American Idol,Fox,Reality-Competition,15,11,2016-S,Wednesday,8:00,60,9.16,2.2
American Idol,Fox,Reality-Competition,15,12,2016-S,Thursday,8:00,120,8.96,2.1
American Idol,Fox,Reality-Competition,15,13,2016-S,Wednesday,8:00,60,8.29,2
American Idol,Fox,Reality-Competition,15,14,2016-S,Thursday,8:00,120,8.19,2
American Idol,Fox,Reality-Competition,15,15,2016-S,Wednesday,8:00,60,8.92,2.1
American Idol,Fox,Reality-Competition,15,16,2016-S,Thursday,8:00,120,8.72,2.1
American Idol,Fox,Reality-Competition,15,17,2016-S,Thursday,8:00,120,8.73,2
American Idol,Fox,Reality-Competition,15,18,2016-S,Thursday,8:00,120,8.06,1.8
American Idol,Fox,Reality-Competition,15,19,2016-S,Thursday,8:00,120,8.22,1.7
American Idol,Fox,Reality-Competition,15,20,2016-S,Thursday,8:00,120,8.02,1.7
American Idol,Fox,Reality-Competition,15,21,2016-S,Thursday,8:00,120,9.11,2.1
American Idol,Fox,Reality-Competition,15,22,2016-S,Tuesday,8:00,90,5.98,1.4
American Idol,Fox,Reality-Competition,15,23,2016-S,Wednesday,8:00,60,9.7,2.2
American Idol,Fox,Reality-Competition,15,24,2016-S,Thursday,8:00,120,13.3,3
The Good Doctor,ABC,Medical,1,1,2017-F,Monday,10:00,60,11.22,2.2
The Good Doctor,ABC,Medical,1,2,2017-F,Monday,10:00,60,10.93,2.1
The Good Doctor,ABC,Medical,1,3,2017-F,Monday,10:00,60,10.69,2.2
The Good Doctor,ABC,Medical,1,4,2017-F,Monday,10:00,60,10.6,2.1
The Good Doctor,ABC,Medical,1,5,2017-F,Monday,10:00,60,10.39,2
The Good Doctor,ABC,Medical,1,6,2017-F,Monday,10:00,60,10.6,2
The Good Doctor,ABC,Medical,1,7,2017-F,Monday,10:00,60,10.14,1.9
The Good Doctor,ABC,Medical,1,8,2017-F,Monday,10:00,60,9.97,1.8
The Good Doctor,ABC,Medical,1,9,2017-F,Monday,10:00,60,9.25,1.8
The Good Doctor,ABC,Medical,1,10,2017-F,Monday,10:00,60,9.03,1.8
The Good Doctor,ABC,Medical,1,11,2018-S,Monday,10:00,60,8.3,1.8
The Good Doctor,ABC,Medical,1,12,2018-S,Monday,10:00,60,9.33,1.8
The Good Doctor,ABC,Medical,1,13,2018-S,Monday,10:00,60,9.61,1.9
The Good Doctor,ABC,Medical,1,14,2018-S,Monday,10:00,60,9.63,1.9
The Good Doctor,ABC,Medical,1,15,2018-S,Monday,10:00,60,7.82,1.8
The Good Doctor,ABC,Medical,1,16,2018-S,Monday,10:00,60,9.88,1.5
The Good Doctor,ABC,Medical,1,17,2018-S,Monday,10:00,60,9.03,1.5
The Good Doctor,ABC,Medical,1,18,2018-S,Monday,10:00,60,9.52,1.6
The Crossing,ABC,Science Fiction,1,1,2018-S,Monday,10:00,60,5.4,0.9
The Crossing,ABC,Science Fiction,1,2,2018-S,Monday,10:00,60,4.48,0.8
The Crossing,ABC,Science Fiction,1,3,2018-S,Monday,10:00,60,4.09,0.7
The Crossing,ABC,Science Fiction,1,4,2018-S,Monday,10:00,60,4.08,0.7
The Crossing,ABC,Science Fiction,1,5,2018-S,Monday,10:00,60,3.62,0.5
The Crossing,ABC,Science Fiction,1,6,2018-S,Monday,10:00,60,3.67,0.5
The Crossing,ABC,Science Fiction,1,7,2018-S,Monday,10:00,60,3.53,0.5
The Crossing,ABC,Science Fiction,1,8,2018-S,Monday,10:00,60,2.53,0.4
The Crossing,ABC,Science Fiction,1,9,2018-S,Monday,10:00,60,2.92,0.6
The Crossing,ABC,Science Fiction,1,10,2018-S,Saturday,8:00,60,2.09,0.3
The Crossing,ABC,Science Fiction,1,11,2018-S,Saturday,9:00,60,2.1,0.3
The Middle,ABC,Single-Camera Comedy,9,1,2017-F,Tuesday,8:00,30,6.21,1.6
The Middle,ABC,Single-Camera Comedy,9,2,2017-F,Tuesday,8:00,30,5.93,1.4
The Middle,ABC,Single-Camera Comedy,9,3,2017-F,Tuesday,8:00,30,5.53,1.3
The Middle,ABC,Single-Camera Comedy,9,4,2017-F,Tuesday,8:00,30,5.8,1.3
The Middle,ABC,Single-Camera Comedy,9,5,2017-F,Tuesday,8:00,30,5.05,1.2
The Middle,ABC,Single-Camera Comedy,9,6,2017-F,Tuesday,8:00,30,5.63,1.4
The Middle,ABC,Single-Camera Comedy,9,7,2017-F,Tuesday,8:00,30,5.7,1.3
The Middle,ABC,Single-Camera Comedy,9,8,2017-F,Tuesday,8:00,30,6.05,1.3
The Middle,ABC,Single-Camera Comedy,9,9,2017-F,Tuesday,8:00,30,5.78,1.2
The Middle,ABC,Single-Camera Comedy,9,10,2017-F,Tuesday,8:00,30,5.68,1.3
The Middle,ABC,Single-Camera Comedy,9,11,2018-S,Tuesday,8:00,30,6.36,1.5
The Middle,ABC,Single-Camera Comedy,9,12,2018-S,Tuesday,8:00,30,5.42,1.3
The Middle,ABC,Single-Camera Comedy,9,13,2018-S,Tuesday,8:00,30,6.13,1.4
The Middle,ABC,Single-Camera Comedy,9,14,2018-S,Tuesday,8:00,30,5.63,1.2
The Middle,ABC,Single-Camera Comedy,9,15,2018-S,Tuesday,8:00,30,5.23,1.2
The Middle,ABC,Single-Camera Comedy,9,16,2018-S,Tuesday,8:00,30,4.8,1.1
The Middle,ABC,Single-Camera Comedy,9,17,2018-S,Tuesday,8:00,30,5.83,1.4
The Middle,ABC,Single-Camera Comedy,9,18,2018-S,Tuesday,8:30,30,8.38,2.2
The Middle,ABC,Single-Camera Comedy,9,19,2018-S,Tuesday,8:30,30,7.52,2
The Middle,ABC,Single-Camera Comedy,9,20,2018-S,Tuesday,8:30,30,6.15,1.5
The Middle,ABC,Single-Camera Comedy,9,21,2018-S,Tuesday,8:30,30,5.88,1.5
The Middle,ABC,Single-Camera Comedy,9,22,2018-S,Tuesday,8:30,30,6.34,1.5
The Middle,ABC,Single-Camera Comedy,9,23,2018-S,Tuesday,8:30,30,7.09,1.7
The Middle,ABC,Single-Camera Comedy,9,24,2018-S,Tuesday,9:00,30,7.09,1.7
The Middle,ABC,Single-Camera Comedy,8,1,2016-F,Tuesday,8:00,30,6.78,1.8
The Middle,ABC,Single-Camera Comedy,8,2,2016-F,Tuesday,8:00,30,6.02,1.5
The Middle,ABC,Single-Camera Comedy,8,3,2016-F,Tuesday,8:00,30,5.72,1.5
The Middle,ABC,Single-Camera Comedy,8,4,2016-F,Tuesday,8:00,30,5.43,1.4
The Middle,ABC,Single-Camera Comedy,8,5,2016-F,Tuesday,8:00,30,6.21,1.6
The Middle,ABC,Single-Camera Comedy,8,6,2016-F,Tuesday,8:00,30,6.88,1.6
The Middle,ABC,Single-Camera Comedy,8,7,2016-F,Tuesday,8:00,30,6.62,1.6
The Middle,ABC,Single-Camera Comedy,8,8,2016-F,Tuesday,8:00,30,6.06,1.4
The Middle,ABC,Single-Camera Comedy,8,9,2016-F,Tuesday,8:00,30,6.39,1.6
The Middle,ABC,Single-Camera Comedy,8,10,2017-S,Tuesday,8:00,30,6.62,1.7
The Middle,ABC,Single-Camera Comedy,8,11,2017-S,Tuesday,8:00,30,7.3,1.7
The Middle,ABC,Single-Camera Comedy,8,12,2017-S,Tuesday,8:00,30,6.67,1.7
The Middle,ABC,Single-Camera Comedy,8,13,2017-S,Tuesday,8:00,30,6.42,1.6
The Middle,ABC,Single-Camera Comedy,8,14,2017-S,Tuesday,8:00,30,6.32,1.5
The Middle,ABC,Single-Camera Comedy,8,15,2017-S,Tuesday,8:00,30,6.27,1.5
The Middle,ABC,Single-Camera Comedy,8,16,2017-S,Tuesday,8:00,30,6.12,1.5
The Middle,ABC,Single-Camera Comedy,8,17,2017-S,Tuesday,8:00,30,5.92,1.6
The Middle,ABC,Single-Camera Comedy,8,18,2017-S,Tuesday,8:00,30,5.44,1.4
The Middle,ABC,Single-Camera Comedy,8,19,2017-S,Tuesday,8:00,30,5.29,1.3
The Middle,ABC,Single-Camera Comedy,8,20,2017-S,Tuesday,8:00,30,5.25,1.3
The Middle,ABC,Single-Camera Comedy,8,21,2017-S,Tuesday,8:00,30,5.07,1.2
The Middle,ABC,Single-Camera Comedy,8,22,2017-S,Tuesday,8:00,30,5.02,1.2
The Middle,ABC,Single-Camera Comedy,8,23,2017-S,Tuesday,8:00,30,5.27,1.2
The Middle,ABC,Single-Camera Comedy,7,1,2015-F,Wednesday,8:00,30,8.21,2.1
The Middle,ABC,Single-Camera Comedy,7,2,2015-F,Wednesday,8:00,30,7.91,2.2
The Middle,ABC,Single-Camera Comedy,7,3,2015-F,Wednesday,8:00,30,7.3,2
The Middle,ABC,Single-Camera Comedy,7,4,2015-F,Wednesday,8:00,30,7.12,2
The Middle,ABC,Single-Camera Comedy,7,5,2015-F,Wednesday,8:00,30,7.08,1.9
The Middle,ABC,Single-Camera Comedy,7,6,2015-F,Wednesday,8:00,30,7.43,2
The Middle,ABC,Single-Camera Comedy,7,7,2015-F,Wednesday,8:00,30,7.62,2
The Middle,ABC,Single-Camera Comedy,7,8,2015-F,Wednesday,8:00,30,7.93,2.1
The Middle,ABC,Single-Camera Comedy,7,9,2015-F,Wednesday,8:00,30,7.64,2
The Middle,ABC,Single-Camera Comedy,7,10,2015-F,Wednesday,8:00,30,8.06,2
The Middle,ABC,Single-Camera Comedy,7,11,2016-S,Wednesday,8:00,30,7.84,2.1
The Middle,ABC,Single-Camera Comedy,7,12,2016-S,Wednesday,8:00,30,7.46,1.9
The Middle,ABC,Single-Camera Comedy,7,13,2016-S,Wednesday,8:00,30,7.24,1.8
The Middle,ABC,Single-Camera Comedy,7,14,2016-S,Wednesday,8:00,30,6.85,1.8
The Middle,ABC,Single-Camera Comedy,7,15,2016-S,Wednesday,8:00,30,7.29,1.9
The Middle,ABC,Single-Camera Comedy,7,16,2016-S,Wednesday,8:00,30,7.3,1.9
The Middle,ABC,Single-Camera Comedy,7,17,2016-S,Wednesday,8:00,30,7.15,1.7
The Middle,ABC,Single-Camera Comedy,7,18,2016-S,Wednesday,8:00,30,7.24,1.7
The Middle,ABC,Single-Camera Comedy,7,19,2016-S,Wednesday,8:00,30,7.04,1.7
The Middle,ABC,Single-Camera Comedy,7,20,2016-S,Wednesday,8:00,30,6.98,1.7
The Middle,ABC,Single-Camera Comedy,7,21,2016-S,Wednesday,8:00,30,6.72,1.7
The Middle,ABC,Single-Camera Comedy,7,22,2016-S,Wednesday,8:00,30,7.02,1.7
The Middle,ABC,Single-Camera Comedy,7,23,2016-S,Wednesday,8:00,30,6.73,1.6
The Middle,ABC,Single-Camera Comedy,7,24,2016-S,Wednesday,8:00,30,6.73,1.6
Fresh Off the Boat,ABC,Single-Camera Comedy,4,1,2017-F,Tuesday,8:30,30,4.51,1.4
Fresh Off the Boat,ABC,Single-Camera Comedy,4,2,2017-F,Tuesday,8:30,30,4.08,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,4,3,2017-F,Tuesday,8:30,30,3.93,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,4,4,2017-F,Tuesday,8:30,30,4.16,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,4,5,2017-F,Tuesday,8:30,30,3.53,0.9
Fresh Off the Boat,ABC,Single-Camera Comedy,4,6,2017-F,Tuesday,8:30,30,3.66,1
Fresh Off the Boat,ABC,Single-Camera Comedy,4,7,2017-F,Tuesday,8:30,30,3.89,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,4,8,2017-F,Tuesday,8:30,30,4.29,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,4,9,2017-F,Tuesday,8:30,30,3.76,0.9
Fresh Off the Boat,ABC,Single-Camera Comedy,4,10,2017-F,Tuesday,8:30,30,3.91,1
Fresh Off the Boat,ABC,Single-Camera Comedy,4,11,2018-S,Tuesday,8:30,30,4.23,1.2
Fresh Off the Boat,ABC,Single-Camera Comedy,4,12,2018-S,Tuesday,8:30,30,3.64,1
Fresh Off the Boat,ABC,Single-Camera Comedy,4,13,2018-S,Tuesday,8:30,30,3.91,1
Fresh Off the Boat,ABC,Single-Camera Comedy,4,14,2018-S,Tuesday,8:30,30,4.06,1
Fresh Off the Boat,ABC,Single-Camera Comedy,4,15,2018-S,Tuesday,8:30,30,3.46,0.9
Fresh Off the Boat,ABC,Single-Camera Comedy,4,16,2018-S,Tuesday,8:30,30,3.79,0.9
Fresh Off the Boat,ABC,Single-Camera Comedy,4,17,2018-S,Tuesday,8:30,30,3.29,0.9
Fresh Off the Boat,ABC,Single-Camera Comedy,4,18,2018-S,Tuesday,8:30,30,3.07,0.9
Fresh Off the Boat,ABC,Single-Camera Comedy,4,19,2018-S,Tuesday,8:30,30,3.61,1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,1,2016-F,Tuesday,9:00,30,5.03,1.6
Fresh Off the Boat,ABC,Single-Camera Comedy,3,2,2016-F,Tuesday,9:00,30,4.1,1.3
Fresh Off the Boat,ABC,Single-Camera Comedy,3,3,2016-F,Tuesday,9:00,30,3.98,1.2
Fresh Off the Boat,ABC,Single-Camera Comedy,3,4,2016-F,Tuesday,9:00,30,3.51,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,5,2016-F,Tuesday,9:00,30,4.28,1.3
Fresh Off the Boat,ABC,Single-Camera Comedy,3,6,2016-F,Tuesday,9:00,30,4.2,1.3
Fresh Off the Boat,ABC,Single-Camera Comedy,3,7,2016-F,Tuesday,9:00,30,3.88,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,8,2016-F,Tuesday,9:00,30,3.86,1.2
Fresh Off the Boat,ABC,Single-Camera Comedy,3,9,2017-S,Tuesday,9:00,30,4.37,1.4
Fresh Off the Boat,ABC,Single-Camera Comedy,3,10,2017-S,Tuesday,9:00,30,3.91,1.2
Fresh Off the Boat,ABC,Single-Camera Comedy,3,11,2017-S,Tuesday,9:00,30,5.5,1.5
Fresh Off the Boat,ABC,Single-Camera Comedy,3,12,2017-S,Tuesday,9:00,30,3.82,1.2
Fresh Off the Boat,ABC,Single-Camera Comedy,3,13,2017-S,Tuesday,9:00,30,3.66,1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,14,2017-S,Tuesday,9:00,30,3.85,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,15,2017-S,Tuesday,9:00,30,4.13,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,16,2017-S,Tuesday,9:00,30,3.69,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,17,2017-S,Tuesday,9:00,30,3.37,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,18,2017-S,Tuesday,9:00,30,3.82,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,19,2017-S,Tuesday,9:00,30,3.71,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,20,2017-S,Tuesday,9:00,30,3.72,1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,21,2017-S,Tuesday,9:00,30,3.33,1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,22,2017-S,Tuesday,9:00,30,3.43,1
Fresh Off the Boat,ABC,Single-Camera Comedy,3,23,2017-S,Tuesday,9:00,30,3.55,1
Fresh Off the Boat,ABC,Single-Camera Comedy,2,1,2015-F,Tuesday,8:30,30,6.05,1.9
Fresh Off the Boat,ABC,Single-Camera Comedy,2,2,2015-F,Tuesday,8:30,30,4.74,1.7
Fresh Off the Boat,ABC,Single-Camera Comedy,2,3,2015-F,Tuesday,8:30,30,4.85,1.8
Fresh Off the Boat,ABC,Single-Camera Comedy,2,4,2015-F,Tuesday,8:30,30,3.96,1.4
Fresh Off the Boat,ABC,Single-Camera Comedy,2,5,2015-F,Tuesday,8:30,30,4.07,1.5
Fresh Off the Boat,ABC,Single-Camera Comedy,2,6,2015-F,Tuesday,8:30,30,4.45,1.6
Fresh Off the Boat,ABC,Single-Camera Comedy,2,7,2015-F,Tuesday,8:30,30,3.77,1.3
Fresh Off the Boat,ABC,Single-Camera Comedy,2,8,2015-F,Tuesday,8:30,30,3.9,1.4
Fresh Off the Boat,ABC,Single-Camera Comedy,2,9,2015-F,Tuesday,8:30,30,3.66,1.3
Fresh Off the Boat,ABC,Single-Camera Comedy,2,10,2015-F,Tuesday,8:30,30,3.94,1.2
Fresh Off the Boat,ABC,Single-Camera Comedy,2,11,2016-S,Tuesday,8:00,30,5.19,1.4
Fresh Off the Boat,ABC,Single-Camera Comedy,2,12,2016-S,Tuesday,8:00,30,4.23,1.2
Fresh Off the Boat,ABC,Single-Camera Comedy,2,13,2016-S,Tuesday,8:00,30,4.64,1.3
Fresh Off the Boat,ABC,Single-Camera Comedy,2,14,2016-S,Tuesday,8:00,30,4.59,1.2
Fresh Off the Boat,ABC,Single-Camera Comedy,2,15,2016-S,Tuesday,8:00,30,4.94,1.4
Fresh Off the Boat,ABC,Single-Camera Comedy,2,16,2016-S,Tuesday,8:00,30,4.1,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,2,17,2016-S,Tuesday,8:00,30,4.63,1.2
Fresh Off the Boat,ABC,Single-Camera Comedy,2,18,2016-S,Tuesday,8:00,30,4.63,1.2
Fresh Off the Boat,ABC,Single-Camera Comedy,2,19,2016-S,Tuesday,8:00,30,4.23,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,2,20,2016-S,Tuesday,8:00,30,4.7,1.3
Fresh Off the Boat,ABC,Single-Camera Comedy,2,21,2016-S,Tuesday,8:00,30,4.29,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,2,22,2016-S,Tuesday,8:00,30,3.91,0.9
Fresh Off the Boat,ABC,Single-Camera Comedy,2,23,2016-S,Tuesday,8:00,30,4.23,1.1
Fresh Off the Boat,ABC,Single-Camera Comedy,2,24,2016-S,Tuesday,8:00,30,4.88,1.2
Black-ish,ABC,Single-Camera Comedy,4,1,2017-F,Tuesday,9:00,30,4.71,1.5
Black-ish,ABC,Single-Camera Comedy,4,2,2017-F,Tuesday,9:00,30,4.43,1.3
Black-ish,ABC,Single-Camera Comedy,4,3,2017-F,Tuesday,9:00,30,4.13,1.1
Black-ish,ABC,Single-Camera Comedy,4,4,2017-F,Tuesday,9:00,30,3.98,1.1
Black-ish,ABC,Single-Camera Comedy,4,5,2017-F,Tuesday,9:00,30,3.53,1
Black-ish,ABC,Single-Camera Comedy,4,6,2017-F,Tuesday,9:00,30,3.7,1.1
Black-ish,ABC,Single-Camera Comedy,4,7,2017-F,Tuesday,9:00,30,3.86,1.1
Black-ish,ABC,Single-Camera Comedy,4,8,2017-F,Tuesday,9:00,30,4.04,1
